phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
7059036,http://s.id/Login-FB,http://www.phishtank.com/phish_detail.php?phish_id=7059036,2021-04-05T20:38:56+00:00,yes,2021-04-05T20:41:56+00:00,yes,Facebook
7059019,https://www.gradcracker.com/out/408?jobID=29207&u=princed.de?id=8400239909,http://www.phishtank.com/phish_detail.php?phish_id=7059019,2021-04-05T20:01:18+00:00,yes,2021-07-27T21:36:46+00:00,yes,Other
7059005,https://outlookcom119.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7059005,2021-04-05T19:40:08+00:00,yes,2021-05-01T06:20:08+00:00,yes,Microsoft
7058888,http://sms-shorter.com/?to=iuNSgVpS,http://www.phishtank.com/phish_detail.php?phish_id=7058888,2021-04-05T18:49:23+00:00,yes,2021-07-25T18:52:04+00:00,yes,Other
7058546,https://pytlo.com/,http://www.phishtank.com/phish_detail.php?phish_id=7058546,2021-04-05T14:03:53+00:00,yes,2021-04-05T16:21:40+00:00,yes,Other
7058538,https://facebook.eventspinff.wtf/,http://www.phishtank.com/phish_detail.php?phish_id=7058538,2021-04-05T14:03:19+00:00,yes,2021-04-05T16:20:39+00:00,yes,Other
7058510,https://ebay.payment-issues-help.com/index.php?sslchannel=true&amp;loggedin=false:sessionid=90692740,http://www.phishtank.com/phish_detail.php?phish_id=7058510,2021-04-05T14:01:28+00:00,yes,2021-04-05T16:18:45+00:00,yes,Other
7058508,https://darah.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=7058508,2021-04-05T14:01:24+00:00,yes,2021-04-05T16:18:45+00:00,yes,Other
7058328,https://necessitymag.com/www/service/,http://www.phishtank.com/phish_detail.php?phish_id=7058328,2021-04-05T07:57:57+00:00,yes,2021-04-14T21:41:43+00:00,yes,Other
7058314,https://docs.google.com/document/d/e/2PACX-1vSZCWXk6nIFTHKG32wJXfJGQ9yc-jJuJkBSumqeeaU8Uw7XKcutyp0TbGux2mVWU8IqfrxxLunaJoB8/pub,http://www.phishtank.com/phish_detail.php?phish_id=7058314,2021-04-05T07:12:58+00:00,yes,2021-04-12T22:38:56+00:00,yes,Other
7058311,https://whitelist-network.com/,http://www.phishtank.com/phish_detail.php?phish_id=7058311,2021-04-05T07:06:58+00:00,yes,2021-06-15T18:14:02+00:00,yes,Other
7058161,http://member-mailtech-support.com/login/domain.com/office_365_authentication/office.php?bJ886b16175953298d2e60f8a73bbd00f696eb436652ba648d2e60f8a73bbd00f696eb436652ba648d2e60f8a73bbd00f696eb436652ba648d2e60f8a73bbd00f696eb436652ba648d2e60f8a73bbd00f696eb436652ba64,http://www.phishtank.com/phish_detail.php?phish_id=7058161,2021-04-05T04:02:10+00:00,yes,2021-04-05T05:22:06+00:00,yes,Other
7058160,http://member-mailtech-support.com/login/domain.com/office_365_authentication/,http://www.phishtank.com/phish_detail.php?phish_id=7058160,2021-04-05T04:02:09+00:00,yes,2021-04-05T05:22:06+00:00,yes,Other
7058113,https://www.isfirsatibul.com/m1/NetVip/main,http://www.phishtank.com/phish_detail.php?phish_id=7058113,2021-04-05T03:00:52+00:00,yes,2021-04-05T05:18:22+00:00,yes,Other
7058085,http://member-mailtech-support.com/login/domain.com/office_365_authentication/office.php?11KD051617588590ec69beb630c68a267a277590c3f709d1ec69beb630c68a267a277590c3f709d1ec69beb630c68a267a277590c3f709d1ec69beb630c68a267a277590c3f709d1ec69beb630c68a267a277590c3f709d1,http://www.phishtank.com/phish_detail.php?phish_id=7058085,2021-04-05T02:09:50+00:00,yes,2021-04-05T05:15:29+00:00,yes,Other
7058084,http://member-mailtech-support.com/login/domain.com/office_365_authentication,http://www.phishtank.com/phish_detail.php?phish_id=7058084,2021-04-05T02:09:48+00:00,yes,2021-04-05T05:15:29+00:00,yes,Other
7058018,http://www.sunbeltmembers.com/dev/images/Billing/update/amazon/967add97b478d6e39da6/,http://www.phishtank.com/phish_detail.php?phish_id=7058018,2021-04-05T02:05:44+00:00,yes,2021-04-05T05:10:48+00:00,yes,Other
7057989,https://www.isfirsatibul.com/m1/NetVip/main/,http://www.phishtank.com/phish_detail.php?phish_id=7057989,2021-04-05T02:03:55+00:00,yes,2021-04-05T05:08:54+00:00,yes,Other
7057984,http://sunbeltmembers.com/dev/images/Billing/update/amazon/eb050c42adb6dc03ca76,http://www.phishtank.com/phish_detail.php?phish_id=7057984,2021-04-05T02:03:39+00:00,yes,2021-04-05T05:07:55+00:00,yes,Other
7057985,http://www.sunbeltmembers.com/dev/images/Billing/update/amazon/eb050c42adb6dc03ca76/,http://www.phishtank.com/phish_detail.php?phish_id=7057985,2021-04-05T02:03:39+00:00,yes,2021-04-05T05:07:55+00:00,yes,Other
7057983,http://www.sunbeltmembers.com/dev/images/Billing/update/amazon/84730024fff23dcb5c85/,http://www.phishtank.com/phish_detail.php?phish_id=7057983,2021-04-05T02:03:35+00:00,yes,2021-04-05T05:07:55+00:00,yes,Other
7057982,http://sunbeltmembers.com/dev/images/Billing/update/amazon/84730024fff23dcb5c85,http://www.phishtank.com/phish_detail.php?phish_id=7057982,2021-04-05T02:03:34+00:00,yes,2021-04-05T05:07:55+00:00,yes,Other
7057961,http://www.sunbeltmembers.com/dev/images/Billing/update/amazon/a2b047bbea54a2301bb5/,http://www.phishtank.com/phish_detail.php?phish_id=7057961,2021-04-05T02:02:15+00:00,yes,2021-04-05T05:06:58+00:00,yes,Other
7057960,http://sunbeltmembers.com/dev/images/Billing/update/amazon,http://www.phishtank.com/phish_detail.php?phish_id=7057960,2021-04-05T02:02:14+00:00,yes,2021-04-05T05:06:58+00:00,yes,Other
7057956,http://www.sunbeltmembers.com/dev/images/Billing/update/amazon/a2c407275929d241ff93/,http://www.phishtank.com/phish_detail.php?phish_id=7057956,2021-04-05T02:02:00+00:00,yes,2021-04-05T05:05:58+00:00,yes,Other
7057955,http://sunbeltmembers.com/dev/images/Billing/update/amazon/a2c407275929d241ff93,http://www.phishtank.com/phish_detail.php?phish_id=7057955,2021-04-05T02:01:59+00:00,yes,2021-04-05T05:05:58+00:00,yes,Other
7057953,http://www.sunbeltmembers.com/dev/images/Billing/update/amazon/7d0a0bda329bbce1b11a/,http://www.phishtank.com/phish_detail.php?phish_id=7057953,2021-04-05T02:01:51+00:00,yes,2021-04-05T05:05:58+00:00,yes,Other
7057952,http://www.sunbeltmembers.com/dev/images/Billing/update/amazon/ad0f0af6f87d170296a5/,http://www.phishtank.com/phish_detail.php?phish_id=7057952,2021-04-05T02:01:46+00:00,yes,2021-04-05T05:05:58+00:00,yes,Other
7057950,http://sunbeltmembers.com/dev/images/Billing/update/amazon/c57e5b03bd327bd9b2cf,http://www.phishtank.com/phish_detail.php?phish_id=7057950,2021-04-05T02:01:42+00:00,yes,2021-04-05T05:05:58+00:00,yes,Other
7057951,http://www.sunbeltmembers.com/dev/images/Billing/update/amazon/c57e5b03bd327bd9b2cf/,http://www.phishtank.com/phish_detail.php?phish_id=7057951,2021-04-05T02:01:42+00:00,yes,2021-04-05T05:05:59+00:00,yes,Other
7057948,http://sunbeltmembers.com/dev/images/Billing/update/amazon/15575dd2df0e3719dfe1,http://www.phishtank.com/phish_detail.php?phish_id=7057948,2021-04-05T02:01:38+00:00,yes,2021-04-05T05:05:59+00:00,yes,Other
7057949,http://www.sunbeltmembers.com/dev/images/Billing/update/amazon/15575dd2df0e3719dfe1/,http://www.phishtank.com/phish_detail.php?phish_id=7057949,2021-04-05T02:01:38+00:00,yes,2021-04-05T05:05:59+00:00,yes,Other
7057849,https://storage.googleapis.com/1827435283/1827435283.html,http://www.phishtank.com/phish_detail.php?phish_id=7057849,2021-04-04T21:36:41+00:00,yes,2021-04-05T04:56:29+00:00,yes,Facebook
7057648,https://xtio.ch/258wyeyv,http://www.phishtank.com/phish_detail.php?phish_id=7057648,2021-04-04T17:57:54+00:00,yes,2021-05-07T18:32:15+00:00,yes,Other
7057465,http://congresosba.com.ar/dbox%20(2)/vinc,http://www.phishtank.com/phish_detail.php?phish_id=7057465,2021-04-04T15:00:32+00:00,yes,2021-04-04T15:04:56+00:00,yes,Other
7057416,http://congresosba.com.ar/dbox%20(2)/vinc/,http://www.phishtank.com/phish_detail.php?phish_id=7057416,2021-04-04T14:04:33+00:00,yes,2021-04-04T14:12:12+00:00,yes,Other
7056924,https://ersal.wuamerigo.com/,http://www.phishtank.com/phish_detail.php?phish_id=7056924,2021-04-04T02:03:13+00:00,yes,2021-04-04T04:16:35+00:00,yes,Other
7056907,http://oceantires.com/OurTime/ourtimet,http://www.phishtank.com/phish_detail.php?phish_id=7056907,2021-04-04T02:02:18+00:00,yes,2021-04-04T04:15:40+00:00,yes,Other
7056908,http://oceantires.com/OurTime/ourtimet/,http://www.phishtank.com/phish_detail.php?phish_id=7056908,2021-04-04T02:02:18+00:00,yes,2021-04-04T04:15:40+00:00,yes,Other
7056906,https://secure285.inmotionhosting.com/~n7fbde5/RFFDFD43/fleurqa/ssl/login.php,http://www.phishtank.com/phish_detail.php?phish_id=7056906,2021-04-04T02:02:13+00:00,yes,2021-04-04T04:14:42+00:00,yes,Other
7056836,http://login.vdohnovenie.org.ua/,http://www.phishtank.com/phish_detail.php?phish_id=7056836,2021-04-04T01:00:24+00:00,yes,2021-04-04T04:08:57+00:00,yes,Other
7056837,http://login.vdohnovenie.org.ua/login.html,http://www.phishtank.com/phish_detail.php?phish_id=7056837,2021-04-04T01:00:24+00:00,yes,2021-04-04T04:08:57+00:00,yes,Other
7056657,https://urlth.me/bpstt,http://www.phishtank.com/phish_detail.php?phish_id=7056657,2021-04-03T17:12:32+00:00,yes,2021-04-03T17:14:54+00:00,yes,Other
7056582,https://urlth.me/B9LgB,http://www.phishtank.com/phish_detail.php?phish_id=7056582,2021-04-03T15:07:51+00:00,yes,2021-04-03T15:12:40+00:00,yes,Other
7056526,http://dolcevitabymerit.com/exchange328e91ec88ae4615bbc38ab6ce41104e/jspUser328e91ec88ae4615bbc38ab6ce41107e/?08a3ea=Brian_Casey@capgroup.com,http://www.phishtank.com/phish_detail.php?phish_id=7056526,2021-04-03T14:07:32+00:00,yes,2021-04-03T14:18:18+00:00,yes,Other
7056449,http://essence.co.th/list/DocuSign/,http://www.phishtank.com/phish_detail.php?phish_id=7056449,2021-04-03T14:03:24+00:00,yes,2021-04-03T14:09:42+00:00,yes,Other
7056234,https://urlth.me/Mt7xc,http://www.phishtank.com/phish_detail.php?phish_id=7056234,2021-04-03T08:22:31+00:00,yes,2021-04-03T08:23:40+00:00,yes,Other
7056128,https://urlth.me/gh9ad,http://www.phishtank.com/phish_detail.php?phish_id=7056128,2021-04-03T03:57:32+00:00,yes,2021-04-03T04:16:35+00:00,yes,Other
7055249,https://bom.to/Nlozan9lGOaPq,http://www.phishtank.com/phish_detail.php?phish_id=7055249,2021-04-02T11:30:36+00:00,yes,2021-04-02T13:22:53+00:00,yes,Other
7055140,http://demiregalos.com.ar/zy/yahoo/home,http://www.phishtank.com/phish_detail.php?phish_id=7055140,2021-04-02T09:00:17+00:00,yes,2021-05-01T06:16:05+00:00,yes,Other
7055120,http://cp45362.tmweb.ru/pko/interpay/index.php?pay,http://www.phishtank.com/phish_detail.php?phish_id=7055120,2021-04-02T08:16:12+00:00,yes,2021-05-01T06:16:05+00:00,yes,PKO Polish Bank
7055119,http://cp45362.tmweb.ru/poczta/start-transaction/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7055119,2021-04-02T08:16:01+00:00,yes,2021-05-26T09:40:59+00:00,yes,PKO Polish Bank
7055116,http://cp45362.tmweb.ru/inteligo/interpay/index.php?pay,http://www.phishtank.com/phish_detail.php?phish_id=7055116,2021-04-02T08:15:00+00:00,yes,2021-05-01T06:16:05+00:00,yes,Other
7055061,http://cp45362.tmweb.ru/poczta/503948098/687374,http://www.phishtank.com/phish_detail.php?phish_id=7055061,2021-04-02T07:51:24+00:00,yes,2021-04-02T07:52:49+00:00,yes,Other
7054988,https://tinyl.uk/d629d9b,http://www.phishtank.com/phish_detail.php?phish_id=7054988,2021-04-02T06:11:02+00:00,yes,2021-04-02T06:15:05+00:00,yes,Other
7054894,http://kontoopdatering.appleld.dk.opdatering.dspbrand.com/hku/173809d39cb8b24f217a57f30e66dbed,http://www.phishtank.com/phish_detail.php?phish_id=7054894,2021-04-02T03:00:25+00:00,yes,2021-04-02T03:05:37+00:00,yes,Other
7054863,http://www.paypalforex.co.ke/clogin.php,http://www.phishtank.com/phish_detail.php?phish_id=7054863,2021-04-02T02:08:13+00:00,yes,2021-04-02T02:11:56+00:00,yes,Other
7054769,http://kontoopdatering.appleld.dk.opdatering.dspbrand.com/hku/173809d39cb8b24f217a57f30e66dbed/,http://www.phishtank.com/phish_detail.php?phish_id=7054769,2021-04-02T02:02:22+00:00,yes,2021-04-02T02:05:32+00:00,yes,Other
7054716,https://shoutout.wix.com/so/29NXdzhlu/c?w=6CqhoE6CVp5sgMMSAGHXgP5YM3iyANqyGAuQWDhnQmI.eyJ1IjoiaHR0cHM6Ly93YXRhc2lpcmpyaWJoYS5ibG9iLmNvcmUud2luZG93cy5uZXQvdGVzdGluZy9tcGxuYnZjeGRmLmh0bWwiLCJyIjoiNzEwOWUwZGItNjY5Mi00NGRhLTUzM2QtNjAyNzk1ZjE0YmUxIiwibSI6Im1haWwiLCJjIjoiMDAwMDAwMDAtMDAwMC0wMDAwLTAwMDAtMDAwMDAwMDAwMDAwIn0#qs=r-agikbadkfkgdhdjaehfdidgafgccdigaehkkdaehkkdababaibadccaccaccjhackcjaibjfhacb,http://www.phishtank.com/phish_detail.php?phish_id=7054716,2021-04-02T01:38:33+00:00,yes,2021-04-02T01:40:54+00:00,yes,Other
7054672,https://bit.ly/31D3Mp6?Facebook_service,http://www.phishtank.com/phish_detail.php?phish_id=7054672,2021-04-02T01:00:26+00:00,yes,2021-04-02T01:02:09+00:00,yes,Facebook
7054482,http://register-page-certificated-000447.my.id/,http://www.phishtank.com/phish_detail.php?phish_id=7054482,2021-04-01T19:59:39+00:00,yes,2021-04-01T20:03:35+00:00,yes,Facebook
7054459,https://tinyurl.com/48rzxpne,http://www.phishtank.com/phish_detail.php?phish_id=7054459,2021-04-01T19:28:51+00:00,yes,2021-06-11T12:51:08+00:00,yes,Other
7054447,https://www.evernote.com/shard/s446/sh/4dc119ab-57d6-b8e0-4fcb-c11c0a637b94/9ddb3753cb700b0c86a78176be71f4f5,http://www.phishtank.com/phish_detail.php?phish_id=7054447,2021-04-01T19:01:08+00:00,yes,2021-04-12T19:20:18+00:00,yes,Other
7054448,https://www.evernote.com/shard/s446/client/snv?noteGuid=4dc119ab-57d6-b8e0-4fcb-c11c0a637b94&noteKey=9ddb3753cb700b0c86a78176be71f4f5&sn=https%3A%2F%2Fwww.evernote.com%2Fshard%2Fs446%2Fsh%2F4dc119ab-57d6-b8e0-4fcb-c11c0a637b94%2F9ddb3753cb700b0c86a78176be71f4f5&title=You%2Bhave%2Breceived%2Ban%2BInvoice.,http://www.phishtank.com/phish_detail.php?phish_id=7054448,2021-04-01T19:01:08+00:00,yes,2021-04-12T19:20:25+00:00,yes,Other
7054272,http://demiregalos.com.ar/zy/yahoo/home/,http://www.phishtank.com/phish_detail.php?phish_id=7054272,2021-04-01T15:05:16+00:00,yes,2021-04-02T05:35:29+00:00,yes,Other
7054247,https://www.iims.onlineapplication.co/images/-/-/ca3cfbdd9f022f7/fatturazione/,http://www.phishtank.com/phish_detail.php?phish_id=7054247,2021-04-01T14:47:21+00:00,yes,2021-04-01T14:53:18+00:00,yes,Other
7054245,https://sites.google.com/view/btcloudpaymentinvoice202000/httpsbtcloudvm-voice-new?authuser=1,http://www.phishtank.com/phish_detail.php?phish_id=7054245,2021-04-01T14:44:50+00:00,yes,2021-04-12T19:23:18+00:00,yes,Other
7054175,http://www.designerlakehouse.com/temp/surf2.php,http://www.phishtank.com/phish_detail.php?phish_id=7054175,2021-04-01T14:07:17+00:00,yes,2021-04-01T14:15:23+00:00,yes,Other
7054132,http://mail.enrollmoreclientsbootcamp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7054132,2021-04-01T14:04:56+00:00,yes,2021-04-01T14:11:29+00:00,yes,Other
7054130,http://mail.wheel1factory.net/,http://www.phishtank.com/phish_detail.php?phish_id=7054130,2021-04-01T14:04:48+00:00,yes,2021-04-01T14:11:29+00:00,yes,Other
7054117,http://relevant.systems/resources/views/client/profile/alibaba.com/ali/login.php?email=john@lasecurite.be?redirectUrl=http://www.robotoschools.com/alibaba.com/login.alibaba.php?flag=isle&amp;tracelog=edmfooter&amp;to=john@lasecurite.be&amp;biz_type=Notifications_MC&amp;crm_mtn_tracelog_template=200412047&amp;crm_mtn_tracelog_task_id=c4d18f0f-07e4-4d47-bc25-a76b05ac16a9&amp;crm_mtn_tracelog_from_sys=service_feedback&amp;crm_mtn_tracelog_log_id=23813160745&amp;from=john@lasecurite.be,http://www.phishtank.com/phish_detail.php?phish_id=7054117,2021-04-01T14:04:00+00:00,yes,2021-04-01T14:10:05+00:00,yes,Other
7054116,http://relevant.systems/resources/views/client/profile/alibaba.com/ali/login.php?email=john@lasecurite.be?redirectUrl=http://www.robotoschools.com/alibaba.com/login.alibaba.php?tracelog=inquiry_info&amp;to=john@lasecurite.be&amp;biz_type=Notifications_MC&amp;crm_mtn_tracelog_template=200412047&amp;crm_mtn_tracelog_task_id=c4d18f0f-07e4-4d47-bc25-a76b05ac16a9&amp;crm_mtn_tracelog_from_sys=service_feedback&amp;crm_mtn_tracelog_log_id=23813160745&amp;from=john@lasecurite.be,http://www.phishtank.com/phish_detail.php?phish_id=7054116,2021-04-01T14:03:56+00:00,yes,2021-04-01T14:10:05+00:00,yes,Other
7054115,http://relevant.systems/resources/views/client/profile/alibaba.com/ali/login.php?email=john@lasecurite.be?redirectUrl=http://relevant.systems//resources/views/client/profile/alibaba.com/ali/login.php?email=john@lasecurite.be?tracelog=inquiry_info&amp;to=john@lasecurite.be&amp;biz_type=Notifications_MC&amp;crm_mtn_tracelog_template=200412047&amp;crm_mtn_tracelog_task_id=c4d18f0f-07e4-4d47-bc25-a76b05ac16a9&amp;crm_mtn_tracelog_from_sys=service_feedback&amp;crm_mtn_tracelog_log_id=23813160745&amp;from=john@lasecurite.be,http://www.phishtank.com/phish_detail.php?phish_id=7054115,2021-04-01T14:03:53+00:00,yes,2021-04-01T14:10:05+00:00,yes,Other
7053995,http://myshedbuilder.com/myshedbuilder/wp-content/plugins/acesso/wp-view.php,http://www.phishtank.com/phish_detail.php?phish_id=7053995,2021-04-01T12:38:10+00:00,yes,2021-06-15T12:59:46+00:00,yes,Bradesco
7053847,https://sites.google.com/view/btnvm-urgentnotice/btvmnew-note?authuser=1,http://www.phishtank.com/phish_detail.php?phish_id=7053847,2021-04-01T10:12:46+00:00,yes,2021-04-12T19:22:46+00:00,yes,Other
7053748,https://sites.google.com/view/vjsdhdfidjasi/btconnect,http://www.phishtank.com/phish_detail.php?phish_id=7053748,2021-04-01T08:44:49+00:00,yes,2021-04-12T19:22:19+00:00,yes,Other
7053729,https://sites.google.com/view/xcccjcdhasks/btconnect,http://www.phishtank.com/phish_detail.php?phish_id=7053729,2021-04-01T08:12:36+00:00,yes,2021-04-12T19:25:07+00:00,yes,Other
7053699,http://post-track.ch/?p=eaf134d7-eaa1-44fb-a73d-628758540aaf,http://www.phishtank.com/phish_detail.php?phish_id=7053699,2021-04-01T07:31:22+00:00,yes,2021-06-11T14:56:39+00:00,yes,Other
7053681,http://z-pay.biz/,http://www.phishtank.com/phish_detail.php?phish_id=7053681,2021-04-01T06:53:15+00:00,yes,2021-04-01T06:55:35+00:00,yes,Other
7053649,https://gmxmailme.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7053649,2021-04-01T05:19:59+00:00,yes,2021-04-27T15:27:01+00:00,yes,Other
7053641,http://gscommunityspirit.greenschool.org/wp-admin/includes/45464465/Dhl-tracking-ch/login/index.php?trackid=CS471210241DE,http://www.phishtank.com/phish_detail.php?phish_id=7053641,2021-04-01T05:01:59+00:00,yes,2021-05-20T13:17:49+00:00,yes,Other
7053640,http://gscommunityspirit.greenschool.org/wp-admin/includes/45464465/Dhl-tracking-ch/,http://www.phishtank.com/phish_detail.php?phish_id=7053640,2021-04-01T05:01:58+00:00,yes,2021-04-26T13:37:13+00:00,yes,Other
7053536,https://globalinfohost.com/landingpage/dd263864-38a2-466a-be2f-4e5ec6c5e042/uGzr6E6B0OLIVXmWcTp66vpd4QAl3nWPppq4navl15M,http://www.phishtank.com/phish_detail.php?phish_id=7053536,2021-04-01T02:18:12+00:00,yes,2021-04-01T02:30:06+00:00,yes,Other
7053535,https://secure285.inmotionhosting.com/~nd01d25/SILAMOKOLA/REWDFTU/SBROCKER/login.php,http://www.phishtank.com/phish_detail.php?phish_id=7053535,2021-04-01T02:18:08+00:00,yes,2021-04-01T02:30:06+00:00,yes,Other
7053531,https://globalinfohost.com/landingpage/dd263864-38a2-466a-be2f-4e5ec6c5e042/hctN-cqfiFpE_oKKKLCW-nscTYxGDAC6UsniYJMrH7M,http://www.phishtank.com/phish_detail.php?phish_id=7053531,2021-04-01T02:17:51+00:00,yes,2021-04-01T02:30:06+00:00,yes,Other
7053528,http://groworldinternational.com/wp-admin/includes/toda/microsoft.php,http://www.phishtank.com/phish_detail.php?phish_id=7053528,2021-04-01T02:17:39+00:00,yes,2021-04-01T02:30:06+00:00,yes,Other
7053460,http://web.bredbanque.trans.sylog.co/,http://www.phishtank.com/phish_detail.php?phish_id=7053460,2021-04-01T02:13:33+00:00,yes,2021-04-01T02:25:28+00:00,yes,Other
7053249,http://fb.expressturkeyi.com/,http://www.phishtank.com/phish_detail.php?phish_id=7053249,2021-04-01T02:05:07+00:00,yes,2021-04-01T02:09:48+00:00,yes,Other
7053206,https://secure285.inmotionhosting.com/~nc751a5/UIYGYUGYUGY65848YUTG/55DEEFWRBE/ioitrej645/login.php,http://www.phishtank.com/phish_detail.php?phish_id=7053206,2021-04-01T02:03:29+00:00,yes,2021-04-01T02:06:08+00:00,yes,Other
7053057,https://businessemailss.biz/,http://www.phishtank.com/phish_detail.php?phish_id=7053057,2021-03-31T23:20:35+00:00,yes,2021-04-11T10:40:09+00:00,yes,Itau
7052956,"https://services.runescape.com-vzla.ru/m=weblogin/loginform167,313,136,46558349,2167",http://www.phishtank.com/phish_detail.php?phish_id=7052956,2021-03-31T21:06:38+00:00,yes,2021-03-31T21:12:42+00:00,yes,Other
7052920,http://contapessoal.digital,http://www.phishtank.com/phish_detail.php?phish_id=7052920,2021-03-31T20:43:17+00:00,yes,2021-03-31T20:46:13+00:00,yes,Americanas.com
7052448,https://tcta-my.sharepoint.com/:w:/g/personal/covid_tcta_co_za1/EbJxoC27CzhHoWhYTqDP-3IBZjXhP5DD9_a-VM8e5vZs0A?e=tehyGt,http://www.phishtank.com/phish_detail.php?phish_id=7052448,2021-03-31T13:08:33+00:00,yes,2021-04-07T07:10:28+00:00,yes,Other
7052378,https://telenorkandklimsupoort.blogspot.com/2021/03/blog-post_48.html,http://www.phishtank.com/phish_detail.php?phish_id=7052378,2021-03-31T12:08:12+00:00,yes,2021-04-12T19:24:02+00:00,yes,Other
7052276,http://askarmotorluaraclar.com/wp-content/themes/dunag/index.html,http://www.phishtank.com/phish_detail.php?phish_id=7052276,2021-03-31T10:09:29+00:00,yes,2021-03-31T10:14:19+00:00,yes,Other
7051659,https://faithcitychapel.org/wp-content/no/,http://www.phishtank.com/phish_detail.php?phish_id=7051659,2021-03-30T21:45:58+00:00,yes,2021-05-01T06:05:36+00:00,yes,Other
7051637,https://urlth.me/2gMvk,http://www.phishtank.com/phish_detail.php?phish_id=7051637,2021-03-30T21:22:59+00:00,yes,2021-03-30T21:27:10+00:00,yes,Other
7051236,http://saritapariyar.com.np/Daniel,http://www.phishtank.com/phish_detail.php?phish_id=7051236,2021-03-30T15:00:55+00:00,yes,2021-03-30T15:07:36+00:00,yes,Other
7051141,http://virtual1dattss.com/,http://www.phishtank.com/phish_detail.php?phish_id=7051141,2021-03-30T14:08:44+00:00,yes,2021-03-30T14:18:07+00:00,yes,Other
7051123,http://virtual1dattss.com/transactions.php,http://www.phishtank.com/phish_detail.php?phish_id=7051123,2021-03-30T14:07:17+00:00,yes,2021-03-30T14:15:58+00:00,yes,Other
7051104,http://saritapariyar.com.np/Daniel/,http://www.phishtank.com/phish_detail.php?phish_id=7051104,2021-03-30T14:06:10+00:00,yes,2021-03-30T14:14:09+00:00,yes,Other
7051063,http://www.synoxpigments.com.br/SFR.fr/SFRMailmail.htm,http://www.phishtank.com/phish_detail.php?phish_id=7051063,2021-03-30T14:03:23+00:00,yes,2021-03-30T14:08:06+00:00,yes,Other
7050997,http://bit.ly/portale-mps-attivazione,http://www.phishtank.com/phish_detail.php?phish_id=7050997,2021-03-30T13:44:56+00:00,yes,2021-03-31T07:47:29+00:00,yes,Other
7050848,https://sites.google.com/view/jcnvvn/home,http://www.phishtank.com/phish_detail.php?phish_id=7050848,2021-03-30T10:39:15+00:00,yes,2021-04-12T19:32:51+00:00,yes,Other
7050847,https://sites.google.com/view/mcwdbvefjberjrwgnwriviwr/home,http://www.phishtank.com/phish_detail.php?phish_id=7050847,2021-03-30T10:37:14+00:00,yes,2021-04-12T19:32:45+00:00,yes,Other
7050418,http://netlana.com/wp-san/bizmail.php?email=&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,http://www.phishtank.com/phish_detail.php?phish_id=7050418,2021-03-30T02:14:44+00:00,yes,2021-03-30T02:24:52+00:00,yes,Other
7050190,http://globalpage-prodwebex.com/senha.php,http://www.phishtank.com/phish_detail.php?phish_id=7050190,2021-03-30T02:00:29+00:00,yes,2021-03-30T02:05:33+00:00,yes,Other
7050127,https://urlth.me/R8j9D,http://www.phishtank.com/phish_detail.php?phish_id=7050127,2021-03-30T00:18:14+00:00,yes,2021-03-30T00:23:08+00:00,yes,Other
7049807,https://urlth.me/2KRXo,http://www.phishtank.com/phish_detail.php?phish_id=7049807,2021-03-29T18:17:02+00:00,yes,2021-03-29T18:41:35+00:00,yes,Other
7049767,https://warriorplus.com/o2/a/f5s4y/0,http://www.phishtank.com/phish_detail.php?phish_id=7049767,2021-03-29T17:19:03+00:00,yes,2021-04-13T18:22:28+00:00,yes,Other
7049641,https://www.powr.io/form-builder/i/28221802#page,http://www.phishtank.com/phish_detail.php?phish_id=7049641,2021-03-29T15:03:47+00:00,yes,2021-04-25T14:18:23+00:00,yes,Other
7049637,https://www.powr.io/form-builder/i/28221802,http://www.phishtank.com/phish_detail.php?phish_id=7049637,2021-03-29T15:03:18+00:00,yes,2021-04-28T16:15:33+00:00,yes,Other
7049616,http://metamask.cam,http://www.phishtank.com/phish_detail.php?phish_id=7049616,2021-03-29T14:50:31+00:00,yes,2021-04-21T12:13:47+00:00,yes,Other
7049582,http://www.hotgrub.mlbb732.ga/,http://www.phishtank.com/phish_detail.php?phish_id=7049582,2021-03-29T14:06:13+00:00,yes,2021-03-29T18:06:01+00:00,yes,Other
7049568,https://sabssyndicate.com.bd/wp/china/index.php?login=xinxichuli@didiglobal.com,http://www.phishtank.com/phish_detail.php?phish_id=7049568,2021-03-29T14:05:07+00:00,yes,2021-05-14T01:22:49+00:00,yes,Other
7049488,https://supermilhas.com/,http://www.phishtank.com/phish_detail.php?phish_id=7049488,2021-03-29T13:57:50+00:00,yes,2021-03-29T13:59:07+00:00,yes,Other
7049421,https://sites.google.com/view/bttbusinesssss/home,http://www.phishtank.com/phish_detail.php?phish_id=7049421,2021-03-29T13:11:35+00:00,yes,2021-04-12T19:32:27+00:00,yes,Other
